evaluated_at_datetime_utc,evaluated_at_datetime_ept,forecast_datetime_beginning_utc,forecast_datetime_beginning_ept,forecast_datetime_ending_utc,forecast_datetime_ending_ept,forecast_area,forecast_load_mw
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 9:00:00 AM,7/14/2026 5:00:00 AM,7/14/2026 10:00:00 AM,7/14/2026 6:00:00 AM,COMED,11271
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 10:00:00 AM,7/14/2026 6:00:00 AM,7/14/2026 11:00:00 AM,7/14/2026 7:00:00 AM,COMED,11569
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 11:00:00 AM,7/14/2026 7:00:00 AM,7/14/2026 12:00:00 PM,7/14/2026 8:00:00 AM,COMED,12289
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 12:00:00 PM,7/14/2026 8:00:00 AM,7/14/2026 1:00:00 PM,7/14/2026 9:00:00 AM,COMED,13198
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 1:00:00 PM,7/14/2026 9:00:00 AM,7/14/2026 2:00:00 PM,7/14/2026 10:00:00 AM,COMED,14107
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 2:00:00 PM,7/14/2026 10:00:00 AM,7/14/2026 3:00:00 PM,7/14/2026 11:00:00 AM,COMED,15109
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 3:00:00 PM,7/14/2026 11:00:00 AM,7/14/2026 4:00:00 PM,7/14/2026 12:00:00 PM,COMED,16137
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 4:00:00 PM,7/14/2026 12:00:00 PM,7/14/2026 5:00:00 PM,7/14/2026 1:00:00 PM,COMED,17032
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 5:00:00 PM,7/14/2026 1:00:00 PM,7/14/2026 6:00:00 PM,7/14/2026 2:00:00 PM,COMED,17914
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 6:00:00 PM,7/14/2026 2:00:00 PM,7/14/2026 7:00:00 PM,7/14/2026 3:00:00 PM,COMED,18745
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 7:00:00 PM,7/14/2026 3:00:00 PM,7/14/2026 8:00:00 PM,7/14/2026 4:00:00 PM,COMED,19440
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 8:00:00 PM,7/14/2026 4:00:00 PM,7/14/2026 9:00:00 PM,7/14/2026 5:00:00 PM,COMED,19854
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 9:00:00 PM,7/14/2026 5:00:00 PM,7/14/2026 10:00:00 PM,7/14/2026 6:00:00 PM,COMED,20139
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 10:00:00 PM,7/14/2026 6:00:00 PM,7/14/2026 11:00:00 PM,7/14/2026 7:00:00 PM,COMED,20151
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 11:00:00 PM,7/14/2026 7:00:00 PM,7/15/2026 12:00:00 AM,7/14/2026 8:00:00 PM,COMED,19830
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 12:00:00 AM,7/14/2026 8:00:00 PM,7/15/2026 1:00:00 AM,7/14/2026 9:00:00 PM,COMED,19244
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 1:00:00 AM,7/14/2026 9:00:00 PM,7/15/2026 2:00:00 AM,7/14/2026 10:00:00 PM,COMED,18451
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 2:00:00 AM,7/14/2026 10:00:00 PM,7/15/2026 3:00:00 AM,7/14/2026 11:00:00 PM,COMED,17662
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 3:00:00 AM,7/14/2026 11:00:00 PM,7/15/2026 4:00:00 AM,7/15/2026 12:00:00 AM,COMED,16593
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 4:00:00 AM,7/15/2026 12:00:00 AM,7/15/2026 5:00:00 AM,7/15/2026 1:00:00 AM,COMED,14865
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 5:00:00 AM,7/15/2026 1:00:00 AM,7/15/2026 6:00:00 AM,7/15/2026 2:00:00 AM,COMED,13883
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 6:00:00 AM,7/15/2026 2:00:00 AM,7/15/2026 7:00:00 AM,7/15/2026 3:00:00 AM,COMED,13056
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 7:00:00 AM,7/15/2026 3:00:00 AM,7/15/2026 8:00:00 AM,7/15/2026 4:00:00 AM,COMED,12453
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 8:00:00 AM,7/15/2026 4:00:00 AM,7/15/2026 9:00:00 AM,7/15/2026 5:00:00 AM,COMED,12063
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 9:00:00 AM,7/15/2026 5:00:00 AM,7/15/2026 10:00:00 AM,7/15/2026 6:00:00 AM,COMED,11973
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 10:00:00 AM,7/15/2026 6:00:00 AM,7/15/2026 11:00:00 AM,7/15/2026 7:00:00 AM,COMED,12199
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 11:00:00 AM,7/15/2026 7:00:00 AM,7/15/2026 12:00:00 PM,7/15/2026 8:00:00 AM,COMED,12793
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 12:00:00 PM,7/15/2026 8:00:00 AM,7/15/2026 1:00:00 PM,7/15/2026 9:00:00 AM,COMED,13636
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 1:00:00 PM,7/15/2026 9:00:00 AM,7/15/2026 2:00:00 PM,7/15/2026 10:00:00 AM,COMED,14508
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 2:00:00 PM,7/15/2026 10:00:00 AM,7/15/2026 3:00:00 PM,7/15/2026 11:00:00 AM,COMED,15458
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 3:00:00 PM,7/15/2026 11:00:00 AM,7/15/2026 4:00:00 PM,7/15/2026 12:00:00 PM,COMED,16432
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 4:00:00 PM,7/15/2026 12:00:00 PM,7/15/2026 5:00:00 PM,7/15/2026 1:00:00 PM,COMED,17276
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 5:00:00 PM,7/15/2026 1:00:00 PM,7/15/2026 6:00:00 PM,7/15/2026 2:00:00 PM,COMED,18029
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 6:00:00 PM,7/15/2026 2:00:00 PM,7/15/2026 7:00:00 PM,7/15/2026 3:00:00 PM,COMED,18743
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 7:00:00 PM,7/15/2026 3:00:00 PM,7/15/2026 8:00:00 PM,7/15/2026 4:00:00 PM,COMED,19336
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 8:00:00 PM,7/15/2026 4:00:00 PM,7/15/2026 9:00:00 PM,7/15/2026 5:00:00 PM,COMED,19699
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 9:00:00 PM,7/15/2026 5:00:00 PM,7/15/2026 10:00:00 PM,7/15/2026 6:00:00 PM,COMED,19853
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 10:00:00 PM,7/15/2026 6:00:00 PM,7/15/2026 11:00:00 PM,7/15/2026 7:00:00 PM,COMED,19855
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 11:00:00 PM,7/15/2026 7:00:00 PM,7/16/2026 12:00:00 AM,7/15/2026 8:00:00 PM,COMED,19549
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 12:00:00 AM,7/15/2026 8:00:00 PM,7/16/2026 1:00:00 AM,7/15/2026 9:00:00 PM,COMED,18994
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 1:00:00 AM,7/15/2026 9:00:00 PM,7/16/2026 2:00:00 AM,7/15/2026 10:00:00 PM,COMED,18278
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 2:00:00 AM,7/15/2026 10:00:00 PM,7/16/2026 3:00:00 AM,7/15/2026 11:00:00 PM,COMED,17414
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 3:00:00 AM,7/15/2026 11:00:00 PM,7/16/2026 4:00:00 AM,7/16/2026 12:00:00 AM,COMED,16383
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 4:00:00 AM,7/9/2026 12:00:00 AM,7/9/2026 5:00:00 AM,7/9/2026 1:00:00 AM,DAYTON,2272
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 5:00:00 AM,7/9/2026 1:00:00 AM,7/9/2026 6:00:00 AM,7/9/2026 2:00:00 AM,DAYTON,2140
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 6:00:00 AM,7/9/2026 2:00:00 AM,7/9/2026 7:00:00 AM,7/9/2026 3:00:00 AM,DAYTON,2037
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 7:00:00 AM,7/9/2026 3:00:00 AM,7/9/2026 8:00:00 AM,7/9/2026 4:00:00 AM,DAYTON,1970
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 8:00:00 AM,7/9/2026 4:00:00 AM,7/9/2026 9:00:00 AM,7/9/2026 5:00:00 AM,DAYTON,1957
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 9:00:00 AM,7/9/2026 5:00:00 AM,7/9/2026 10:00:00 AM,7/9/2026 6:00:00 AM,DAYTON,2017
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 10:00:00 AM,7/9/2026 6:00:00 AM,7/9/2026 11:00:00 AM,7/9/2026 7:00:00 AM,DAYTON,2110
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 11:00:00 AM,7/9/2026 7:00:00 AM,7/9/2026 12:00:00 PM,7/9/2026 8:00:00 AM,DAYTON,2246
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 12:00:00 PM,7/9/2026 8:00:00 AM,7/9/2026 1:00:00 PM,7/9/2026 9:00:00 AM,DAYTON,2368
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 1:00:00 PM,7/9/2026 9:00:00 AM,7/9/2026 2:00:00 PM,7/9/2026 10:00:00 AM,DAYTON,2512
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 2:00:00 PM,7/9/2026 10:00:00 AM,7/9/2026 3:00:00 PM,7/9/2026 11:00:00 AM,DAYTON,2650
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 3:00:00 PM,7/9/2026 11:00:00 AM,7/9/2026 4:00:00 PM,7/9/2026 12:00:00 PM,DAYTON,2780
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 4:00:00 PM,7/9/2026 12:00:00 PM,7/9/2026 5:00:00 PM,7/9/2026 1:00:00 PM,DAYTON,2933
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 5:00:00 PM,7/9/2026 1:00:00 PM,7/9/2026 6:00:00 PM,7/9/2026 2:00:00 PM,DAYTON,3065
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 6:00:00 PM,7/9/2026 2:00:00 PM,7/9/2026 7:00:00 PM,7/9/2026 3:00:00 PM,DAYTON,3139
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 7:00:00 PM,7/9/2026 3:00:00 PM,7/9/2026 8:00:00 PM,7/9/2026 4:00:00 PM,DAYTON,3168
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 8:00:00 PM,7/9/2026 4:00:00 PM,7/9/2026 9:00:00 PM,7/9/2026 5:00:00 PM,DAYTON,3182
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 9:00:00 PM,7/9/2026 5:00:00 PM,7/9/2026 10:00:00 PM,7/9/2026 6:00:00 PM,DAYTON,3188
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 10:00:00 PM,7/9/2026 6:00:00 PM,7/9/2026 11:00:00 PM,7/9/2026 7:00:00 PM,DAYTON,3140
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 11:00:00 PM,7/9/2026 7:00:00 PM,7/10/2026 12:00:00 AM,7/9/2026 8:00:00 PM,DAYTON,3055
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 12:00:00 AM,7/9/2026 8:00:00 PM,7/10/2026 1:00:00 AM,7/9/2026 9:00:00 PM,DAYTON,2945
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 1:00:00 AM,7/9/2026 9:00:00 PM,7/10/2026 2:00:00 AM,7/9/2026 10:00:00 PM,DAYTON,2827
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 2:00:00 AM,7/9/2026 10:00:00 PM,7/10/2026 3:00:00 AM,7/9/2026 11:00:00 PM,DAYTON,2637
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 3:00:00 AM,7/9/2026 11:00:00 PM,7/10/2026 4:00:00 AM,7/10/2026 12:00:00 AM,DAYTON,2430
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 4:00:00 AM,7/10/2026 12:00:00 AM,7/10/2026 5:00:00 AM,7/10/2026 1:00:00 AM,DAYTON,2267
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 5:00:00 AM,7/10/2026 1:00:00 AM,7/10/2026 6:00:00 AM,7/10/2026 2:00:00 AM,DAYTON,2128
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 6:00:00 AM,7/10/2026 2:00:00 AM,7/10/2026 7:00:00 AM,7/10/2026 3:00:00 AM,DAYTON,2018
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 7:00:00 AM,7/10/2026 3:00:00 AM,7/10/2026 8:00:00 AM,7/10/2026 4:00:00 AM,DAYTON,1945
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 8:00:00 AM,7/10/2026 4:00:00 AM,7/10/2026 9:00:00 AM,7/10/2026 5:00:00 AM,DAYTON,1917
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 9:00:00 AM,7/10/2026 5:00:00 AM,7/10/2026 10:00:00 AM,7/10/2026 6:00:00 AM,DAYTON,1959
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 10:00:00 AM,7/10/2026 6:00:00 AM,7/10/2026 11:00:00 AM,7/10/2026 7:00:00 AM,DAYTON,2042
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 11:00:00 AM,7/10/2026 7:00:00 AM,7/10/2026 12:00:00 PM,7/10/2026 8:00:00 AM,DAYTON,2152
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 12:00:00 PM,7/10/2026 8:00:00 AM,7/10/2026 1:00:00 PM,7/10/2026 9:00:00 AM,DAYTON,2272
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 1:00:00 PM,7/10/2026 9:00:00 AM,7/10/2026 2:00:00 PM,7/10/2026 10:00:00 AM,DAYTON,2394
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 2:00:00 PM,7/10/2026 10:00:00 AM,7/10/2026 3:00:00 PM,7/10/2026 11:00:00 AM,DAYTON,2516
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 3:00:00 PM,7/10/2026 11:00:00 AM,7/10/2026 4:00:00 PM,7/10/2026 12:00:00 PM,DAYTON,2615
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 4:00:00 PM,7/10/2026 12:00:00 PM,7/10/2026 5:00:00 PM,7/10/2026 1:00:00 PM,DAYTON,2710
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 5:00:00 PM,7/10/2026 1:00:00 PM,7/10/2026 6:00:00 PM,7/10/2026 2:00:00 PM,DAYTON,2783
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 6:00:00 PM,7/10/2026 2:00:00 PM,7/10/2026 7:00:00 PM,7/10/2026 3:00:00 PM,DAYTON,2808
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 7:00:00 PM,7/10/2026 3:00:00 PM,7/10/2026 8:00:00 PM,7/10/2026 4:00:00 PM,DAYTON,2805
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 8:00:00 PM,7/10/2026 4:00:00 PM,7/10/2026 9:00:00 PM,7/10/2026 5:00:00 PM,DAYTON,2805
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 9:00:00 PM,7/10/2026 5:00:00 PM,7/10/2026 10:00:00 PM,7/10/2026 6:00:00 PM,DAYTON,2795
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 10:00:00 PM,7/10/2026 6:00:00 PM,7/10/2026 11:00:00 PM,7/10/2026 7:00:00 PM,DAYTON,2745
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 11:00:00 PM,7/10/2026 7:00:00 PM,7/11/2026 12:00:00 AM,7/10/2026 8:00:00 PM,DAYTON,2657
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 12:00:00 AM,7/10/2026 8:00:00 PM,7/11/2026 1:00:00 AM,7/10/2026 9:00:00 PM,DAYTON,2554
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 1:00:00 AM,7/10/2026 9:00:00 PM,7/11/2026 2:00:00 AM,7/10/2026 10:00:00 PM,DAYTON,2451
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 2:00:00 AM,7/10/2026 10:00:00 PM,7/11/2026 3:00:00 AM,7/10/2026 11:00:00 PM,DAYTON,2294
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 3:00:00 AM,7/10/2026 11:00:00 PM,7/11/2026 4:00:00 AM,7/11/2026 12:00:00 AM,DAYTON,2113
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 4:00:00 AM,7/11/2026 12:00:00 AM,7/11/2026 5:00:00 AM,7/11/2026 1:00:00 AM,DAYTON,1989
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 5:00:00 AM,7/11/2026 1:00:00 AM,7/11/2026 6:00:00 AM,7/11/2026 2:00:00 AM,DAYTON,1859
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 6:00:00 AM,7/11/2026 2:00:00 AM,7/11/2026 7:00:00 AM,7/11/2026 3:00:00 AM,DAYTON,1766
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 7:00:00 AM,7/11/2026 3:00:00 AM,7/11/2026 8:00:00 AM,7/11/2026 4:00:00 AM,DAYTON,1699
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 8:00:00 AM,7/11/2026 4:00:00 AM,7/11/2026 9:00:00 AM,7/11/2026 5:00:00 AM,DAYTON,1665
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 9:00:00 AM,7/11/2026 5:00:00 AM,7/11/2026 10:00:00 AM,7/11/2026 6:00:00 AM,DAYTON,1661
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 10:00:00 AM,7/11/2026 6:00:00 AM,7/11/2026 11:00:00 AM,7/11/2026 7:00:00 AM,DAYTON,1672
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 11:00:00 AM,7/11/2026 7:00:00 AM,7/11/2026 12:00:00 PM,7/11/2026 8:00:00 AM,DAYTON,1733
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 12:00:00 PM,7/11/2026 8:00:00 AM,7/11/2026 1:00:00 PM,7/11/2026 9:00:00 AM,DAYTON,1862
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 1:00:00 PM,7/11/2026 9:00:00 AM,7/11/2026 2:00:00 PM,7/11/2026 10:00:00 AM,DAYTON,1994
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 2:00:00 PM,7/11/2026 10:00:00 AM,7/11/2026 3:00:00 PM,7/11/2026 11:00:00 AM,DAYTON,2113
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 3:00:00 PM,7/11/2026 11:00:00 AM,7/11/2026 4:00:00 PM,7/11/2026 12:00:00 PM,DAYTON,2223
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 4:00:00 PM,7/11/2026 12:00:00 PM,7/11/2026 5:00:00 PM,7/11/2026 1:00:00 PM,DAYTON,2319
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 5:00:00 PM,7/11/2026 1:00:00 PM,7/11/2026 6:00:00 PM,7/11/2026 2:00:00 PM,DAYTON,2408
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 6:00:00 PM,7/11/2026 2:00:00 PM,7/11/2026 7:00:00 PM,7/11/2026 3:00:00 PM,DAYTON,2473
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 7:00:00 PM,7/11/2026 3:00:00 PM,7/11/2026 8:00:00 PM,7/11/2026 4:00:00 PM,DAYTON,2539
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 8:00:00 PM,7/11/2026 4:00:00 PM,7/11/2026 9:00:00 PM,7/11/2026 5:00:00 PM,DAYTON,2595
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 9:00:00 PM,7/11/2026 5:00:00 PM,7/11/2026 10:00:00 PM,7/11/2026 6:00:00 PM,DAYTON,2617
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 10:00:00 PM,7/11/2026 6:00:00 PM,7/11/2026 11:00:00 PM,7/11/2026 7:00:00 PM,DAYTON,2580
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 11:00:00 PM,7/11/2026 7:00:00 PM,7/12/2026 12:00:00 AM,7/11/2026 8:00:00 PM,DAYTON,2507
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 12:00:00 AM,7/11/2026 8:00:00 PM,7/12/2026 1:00:00 AM,7/11/2026 9:00:00 PM,DAYTON,2409
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 1:00:00 AM,7/11/2026 9:00:00 PM,7/12/2026 2:00:00 AM,7/11/2026 10:00:00 PM,DAYTON,2311
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 2:00:00 AM,7/11/2026 10:00:00 PM,7/12/2026 3:00:00 AM,7/11/2026 11:00:00 PM,DAYTON,2175
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 3:00:00 AM,7/11/2026 11:00:00 PM,7/12/2026 4:00:00 AM,7/12/2026 12:00:00 AM,DAYTON,2015
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 4:00:00 AM,7/12/2026 12:00:00 AM,7/12/2026 5:00:00 AM,7/12/2026 1:00:00 AM,DAYTON,1823
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 5:00:00 AM,7/12/2026 1:00:00 AM,7/12/2026 6:00:00 AM,7/12/2026 2:00:00 AM,DAYTON,1704
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 6:00:00 AM,7/12/2026 2:00:00 AM,7/12/2026 7:00:00 AM,7/12/2026 3:00:00 AM,DAYTON,1621
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 7:00:00 AM,7/12/2026 3:00:00 AM,7/12/2026 8:00:00 AM,7/12/2026 4:00:00 AM,DAYTON,1563
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 8:00:00 AM,7/12/2026 4:00:00 AM,7/12/2026 9:00:00 AM,7/12/2026 5:00:00 AM,DAYTON,1524
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 9:00:00 AM,7/12/2026 5:00:00 AM,7/12/2026 10:00:00 AM,7/12/2026 6:00:00 AM,DAYTON,1513
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 10:00:00 AM,7/12/2026 6:00:00 AM,7/12/2026 11:00:00 AM,7/12/2026 7:00:00 AM,DAYTON,1501
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 11:00:00 AM,7/12/2026 7:00:00 AM,7/12/2026 12:00:00 PM,7/12/2026 8:00:00 AM,DAYTON,1556
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 12:00:00 PM,7/12/2026 8:00:00 AM,7/12/2026 1:00:00 PM,7/12/2026 9:00:00 AM,DAYTON,1686
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 1:00:00 PM,7/12/2026 9:00:00 AM,7/12/2026 2:00:00 PM,7/12/2026 10:00:00 AM,DAYTON,1827
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 2:00:00 PM,7/12/2026 10:00:00 AM,7/12/2026 3:00:00 PM,7/12/2026 11:00:00 AM,DAYTON,1968
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 3:00:00 PM,7/12/2026 11:00:00 AM,7/12/2026 4:00:00 PM,7/12/2026 12:00:00 PM,DAYTON,2110
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 4:00:00 PM,7/12/2026 12:00:00 PM,7/12/2026 5:00:00 PM,7/12/2026 1:00:00 PM,DAYTON,2245
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 5:00:00 PM,7/12/2026 1:00:00 PM,7/12/2026 6:00:00 PM,7/12/2026 2:00:00 PM,DAYTON,2355
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 6:00:00 PM,7/12/2026 2:00:00 PM,7/12/2026 7:00:00 PM,7/12/2026 3:00:00 PM,DAYTON,2443
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 7:00:00 PM,7/12/2026 3:00:00 PM,7/12/2026 8:00:00 PM,7/12/2026 4:00:00 PM,DAYTON,2524
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 8:00:00 PM,7/12/2026 4:00:00 PM,7/12/2026 9:00:00 PM,7/12/2026 5:00:00 PM,DAYTON,2601
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 9:00:00 PM,7/12/2026 5:00:00 PM,7/12/2026 10:00:00 PM,7/12/2026 6:00:00 PM,DAYTON,2643
